voltage1,corriente1,voltage2,corriente2,voltage3,corriente3
385.55,17.64,415.214,20.599,215.205,-6.731
384.431,17.596,416.19,20.641,216.201,-6.553
383.406,17.551,417.314,20.634,217.225,-6.387
382.41,17.496,418.194,20.664,218.218,-6.213
381.392,17.436,419.179,20.687,219.213,-6.053
380.37,17.39,420.194,20.711,220.182,-5.861
379.392,17.32,421.207,20.727,221.185,-5.669
378.37,17.272,422.19,20.756,222.187,-5.486
377.396,17.187,423.238,20.764,223.167,-5.284
376.339,17.136,424.183,20.794,224.17,-5.04
375.361,17.062,425.205,20.801,225.226,-4.887
374.35,17.009,426.131,20.829,226.179,-4.666
373.402,16.943,427.141,20.847,227.172,-4.439
372.441,16.852,428.124,20.874,228.184,-4.214
371.398,16.773,429.163,20.893,229.193,-3.988
370.356,16.739,430.179,20.906,230.202,-3.748
369.437,16.624,431.142,20.925,231.215,-3.545
368.351,16.568,432.106,20.961,232.19,-3.291
367.366,16.505,433.225,20.961,233.196,-3.074
366.411,16.413,434.139,20.991,234.166,-2.81
365.405,16.316,435.178,21.014,235.172,-2.568
364.367,16.242,436.243,21.023,236.159,-2.288
363.381,16.147,437.21,21.034,237.176,-2.021
362.378,16.082,438.133,21.058,238.188,-1.794
361.444,15.969,439.134,21.07,239.162,-1.534
360.434,15.889,440.091,21.097,240.142,-1.191
359.474,15.757,441.159,21.102,241.198,-0.955
358.422,15.661,442.104,21.125,242.167,-0.64
357.423,15.541,443.132,21.132,243.181,-0.334
356.398,15.419,444.087,21.152,244.205,-0.089
355.368,15.304,445.115,21.164,245.176,0.191
354.358,15.23,446.121,21.174,246.156,0.494
353.45,15.038,447.103,21.187,247.147,0.794
352.35,14.926,448.109,21.216,248.143,1.151
351.337,14.809,449.271,21.197,249.177,1.422
350.36,14.676,450.101,21.218,250.16,1.755
349.358,14.536,451.086,21.23,251.174,2.04
348.347,14.429,452.103,21.239,252.16,2.379
347.388,14.277,453.104,21.245,253.167,2.721
346.376,14.15,454.079,21.259,254.185,3.032
345.402,13.962,455.131,21.26,255.183,3.362
344.342,13.838,456.109,21.275,256.194,3.773
343.358,13.682,457.175,21.27,257.279,3.953
342.34,13.56,458.101,21.284,258.19,4.28
341.374,13.404,459.148,21.289,259.168,4.598
340.377,13.238,460.154,21.301,260.171,4.915
339.35,13.072,461.232,21.302,261.167,5.243
338.326,12.973,462.246,21.3,262.156,5.596
337.415,12.734,463.164,21.304,263.167,5.91
336.344,12.587,464.113,21.322,264.153,6.271
335.374,12.426,465.206,21.308,265.172,6.547
334.422,12.222,466.077,21.322,266.141,6.909
333.427,11.999,467.099,21.33,267.158,7.218
332.379,11.808,468.143,21.33,268.153,7.587
331.379,11.575,469.128,21.329,269.184,7.877
330.344,11.403,470.07,21.338,270.177,8.138
329.386,11.154,471.085,21.338,271.139,8.43
328.359,10.951,472.058,21.349,272.112,8.824
327.37,10.704,473.146,21.343,273.164,9.039
326.348,10.495,474.112,21.349,274.121,9.38
325.359,10.256,475.117,21.345,275.132,9.715
324.355,10.017,476.066,21.352,276.155,9.998
323.343,9.795,477.07,21.353,277.158,10.254
322.351,9.662,478.061,21.354,278.137,10.551
321.476,9.311,479.03,21.357,279.138,10.828
320.392,9.075,480.024,21.372,280.141,11.172
319.38,8.836,481.181,21.355,281.191,11.412
318.388,8.575,482.043,21.365,282.185,11.677
317.385,8.316,483.049,21.37,283.184,11.878
316.374,8.095,484.08,21.373,284.148,12.159
315.409,7.81,485.113,21.372,285.154,12.399
314.391,7.577,486.104,21.38,286.157,12.599
313.423,7.27,487.182,21.373,287.123,12.85
312.381,7.034,488.115,21.38,288.119,13.194
311.41,6.765,489.151,21.372,289.199,13.285
310.415,6.53,490.044,21.381,290.128,13.526
309.454,6.28,491.068,21.379,291.124,13.759
308.493,5.954,492.04,21.388,292.14,13.977
307.451,5.658,493.093,21.387,293.157,14.164
306.413,5.448,494.107,21.384,294.151,14.399
305.461,5.086,495.048,21.385,295.188,14.532
304.386,4.839,496.005,21.399,296.155,14.746
303.395,4.588,497.15,21.386,297.172,14.854
302.42,4.282,498.04,21.398,298.125,15.072
301.4,3.975,499.092,21.401,299.147,15.212
300.366,3.716,500.163,21.397,300.129,15.417
299.378,3.414,501.129,21.396,301.164,15.572
298.355,3.183,502.064,21.4,302.183,15.68
297.395,2.877,503.062,21.399,303.159,15.813
296.38,2.638,504.025,21.409,304.139,16.044
295.415,2.318,505.119,21.402,305.221,16.086
294.386,2.043,506.082,21.409,306.172,16.253
293.378,1.768,507.121,21.405,307.211,16.409
292.379,1.477,508.081,21.411,308.258,16.467
291.356,1.201,509.126,21.412,309.227,16.542
290.355,1.013,510.152,21.412,310.181,16.665
289.433,0.646,511.151,21.413,311.172,16.752
288.358,0.399,512.166,21.428,312.146,16.9
287.355,0.159,513.371,21.406,313.187,16.946
286.373,-0.093,514.165,21.414,314.151,17.063
285.381,-0.353,515.127,21.417,315.17,17.115
284.371,-0.563,516.125,21.418,316.137,17.226
283.407,-0.816,517.117,21.417,317.148,17.319
282.409,-1.044,518.078,21.423,318.16,17.377
281.424,-1.336,519.116,21.42,319.134,17.462
280.377,-1.56,520.07,21.426,320.139,17.623
279.37,-1.798,521.118,21.419,321.245,17.555
278.359,-2.002,522.035,21.427,322.124,17.643
277.377,-2.222,523.062,21.426,323.112,17.725
276.384,-2.471,524.053,21.432,324.118,17.784
275.352,-2.697,525.123,21.43,325.121,17.828
274.338,-2.859,526.121,21.427,326.104,17.91
273.394,-3.129,527.042,21.428,327.128,17.94
272.342,-3.308,527.986,21.441,328.113,18.02
271.365,-3.482,529.116,21.428,329.146,18.032
270.399,-3.686,529.976,21.438,330.108,18.116
269.405,-3.911,531.007,21.441,331.137,18.149
268.377,-4.091,532.059,21.439,332.137,18.219
267.384,-4.295,533.069,21.437,333.181,18.249
266.366,-4.448,534.007,21.443,334.186,18.254
265.395,-4.64,535.037,21.441,335.135,18.285
264.383,-4.802,536.026,21.45,336.099,18.374
263.388,-4.986,537.127,21.445,337.165,18.346
262.38,-5.137,538.101,21.45,338.089,18.412
261.394,-5.299,539.132,21.445,339.104,18.459
260.396,-5.453,540.046,21.45,340.129,18.478
259.402,-5.598,541.054,21.45,341.124,18.491
258.407,-5.68,542.03,21.45,342.093,18.533
257.499,-5.9,542.99,21.452,343.097,18.554
256.426,-6.037,543.975,21.463,344.088,18.612
255.411,-6.162,545.148,21.447,345.148,18.617
254.411,-6.298,545.981,21.455,346.134,18.648
253.406,-6.434,546.975,21.461,347.142,18.65
252.383,-6.536,548.013,21.463,348.097,18.688
251.399,-6.667,549.03,21.462,349.104,18.711
250.38,-6.765,550.014,21.469,350.104,18.726
249.394,-6.892,551.091,21.464,351.092,18.749
248.363,-6.984,552.027,21.471,352.088,18.813
247.372,-7.081,553.073,21.466,353.19,18.777
246.373,-7.169,553.976,21.473,354.109,18.816
245.393,-7.244,555,21.47,355.114,18.846
244.422,-7.351,555.979,21.476,356.14,18.867
243.403,-7.446,557.047,21.477,357.166,18.879
242.38,-7.503,558.076,21.474,358.169,18.911
241.416,-7.613,559.022,21.475,359.216,18.905
240.367,-7.673,559.993,21.489,360.183,18.932
239.377,-7.729,561.166,21.477,361.196,18.919
238.408,-7.806,562.052,21.486,362.126,18.951
237.399,-7.882,563.112,21.49,363.142,18.962
236.379,-7.936,564.208,21.486,364.12,18.991
235.393,-8,565.177,21.484,365.144,19.006
234.382,-8.04,566.073,21.49,366.161,19.004
233.417,-8.105,567.073,21.489,367.113,19.02
232.408,-8.143,568.019,21.497,368.089,19.063
231.438,-8.203,569.103,21.492,369.177,19.042
230.427,-8.254,570.028,21.498,370.099,19.077
229.415,-8.303,571.067,21.493,371.13,19.1
228.408,-8.349,572.001,21.497,372.177,19.097
227.394,-8.389,573.038,21.498,373.145,19.103
226.387,-8.408,574.034,21.498,374.098,19.124
225.438,-8.472,575.012,21.5,375.097,19.135
224.387,-8.5,576.016,21.513,376.08,19.167
223.387,-8.526,577.234,21.495,377.135,19.165
222.401,-8.56,578.006,21.505,378.097,19.19
221.398,-8.588,578.99,21.507,379.129,19.193
220.397,-8.607,580.005,21.509,380.102,19.215
219.422,-8.634,581.019,21.508,381.125,19.229
218.429,-8.656,581.98,21.514,382.142,19.238
217.447,-8.69,583.041,21.513,383.129,19.254
216.415,-8.708,584.011,21.521,384.142,19.293
215.418,-8.728,585.089,21.514,385.287,19.259
214.418,-8.741,585.997,21.522,386.143,19.285
213.439,-8.761,587.058,21.522,387.132,19.302
212.436,-8.783,588.057,21.528,388.132,19.316
211.419,-8.798,589.152,21.527,389.134,19.326
210.418,-8.8,590.172,21.523,390.12,19.346
209.46,-8.826,591.086,21.524,391.149,19.352
208.429,-8.832,592.019,21.536,392.125,19.374
207.436,-8.835,593.161,21.523,393.16,19.375
206.473,-8.848,593.986,21.533,394.114,19.396
205.488,-8.866,595.028,21.531,395.14,19.39
204.456,-8.872,596.089,21.525,396.134,19.413
203.456,-8.883,597.09,21.52,397.194,19.42
202.437,-8.886,598.01,21.525,398.2,19.425
201.448,-8.896,599.042,21.524,399.146,19.44
200.435,-8.901,600.019,21.532,400.113,19.473
199.435,-8.909,601.142,21.527,401.213,19.464
198.423,-8.913,602.108,21.532,402.127,19.491
197.418,-8.917,603.141,21.528,403.152,19.509
196.414,-8.922,604.07,21.534,404.199,19.521
195.409,-8.924,605.09,21.534,405.205,19.525
194.41,-8.916,606.085,21.535,406.175,19.548
193.468,-8.932,607.062,21.537,407.198,19.558
192.428,-8.931,608.055,21.55,408.203,19.585
191.422,-8.93,609.279,21.534,409.289,19.589
190.438,-8.935,610.102,21.543,410.275,19.605
189.417,-8.936,611.113,21.546,411.293,19.609
188.408,-8.933,612.173,21.547,412.226,19.628
187.426,-8.934,613.221,21.545,413.222,19.641
186.414,-8.932,614.226,21.551,414.205,19.652
185.421,-8.934,615.331,21.544,415.161,19.668
184.411,-8.93,616.244,21.55,416.157,19.699
183.411,-8.93,617.282,21.542,417.274,19.689
182.417,-8.926,618.139,21.547,418.154,19.712
181.435,-8.923,619.147,21.546,419.143,19.73
180.45,-8.925,620.108,21.552,420.159,19.745
179.442,-8.925,621.154,21.552,421.167,19.757
178.428,-8.921,622.162,21.548,422.148,19.78
177.442,-8.923,623.074,21.549,423.202,19.784
176.414,-8.921,624.028,21.56,424.145,19.807
175.415,-8.916,625.195,21.548,425.171,19.81
174.431,-8.917,626.041,21.558,426.084,19.833
173.418,-8.916,627.086,21.563,427.104,19.845
172.402,-8.91,628.185,21.559,428.08,19.868
171.409,-8.908,629.13,21.557,429.127,19.882
170.403,-8.903,630.022,21.563,430.143,19.892
169.418,-8.901,631.031,21.562,431.101,19.906
168.416,-8.895,631.978,21.57,432.067,19.936
167.444,-8.894,633.088,21.565,433.19,19.935
166.432,-8.891,634.014,21.572,434.101,19.96
165.43,-8.888,635.062,21.57,435.14,19.981
164.43,-8.887,636.003,21.576,436.203,19.989
163.423,-8.884,637.05,21.578,437.166,20.001
162.423,-8.881,638.058,21.58,438.101,20.02
161.448,-8.885,639.058,21.583,439.093,20.033
160.422,-8.882,640.067,21.598,440.052,20.058
159.418,-8.878,641.315,21.579,441.121,20.065
158.435,-8.878,642.061,21.588,442.073,20.087
157.43,-8.875,643.023,21.587,443.095,20.099
156.43,-8.87,644.029,21.593,444.056,20.129
155.437,-9.051,645.029,21.593,445.078,20.142
154.455,-10.248,645.97,21.599,446.083,20.156
153.448,-10.972,647.031,21.595,447.072,20.174
152.436,-11.025,647.974,21.603,448.073,20.204
151.425,-10.855,649.056,21.598,449.234,20.197
150.428,-10.71,649.936,21.605,450.068,20.221
149.423,-10.72,650.992,21.604,451.046,20.24
148.429,-10.576,651.976,21.611,452.061,20.258
147.414,-10.426,653.077,21.61,453.074,20.272
146.415,-10.292,654.086,21.608,454.05,20.293
145.425,-10.18,655.003,21.611,455.093,20.305
144.408,-10.077,655.932,21.624,456.069,20.329
143.409,-9.989,657.104,21.61,457.128,20.337
142.429,-9.915,657.928,21.621,458.063,20.363
141.434,-9.85,658.975,21.625,459.117,20.377
140.43,-9.792,660.058,21.624,460.111,20.401
139.428,-9.741,661.064,21.623,461.19,20.415
138.42,-9.692,661.997,21.63,462.209,20.425
137.429,-9.649,663.041,21.629,463.132,20.442
136.429,-9.61,664.026,21.638,464.076,20.47
135.427,-9.575,665.185,21.633,465.176,20.472
134.432,-9.546,666.142,21.638,466.042,20.499
133.417,-9.517,667.183,21.633,467.063,20.52
132.418,-9.491,668.082,21.638,468.098,20.532
131.42,-9.467,669.091,21.639,469.087,20.547
130.43,-9.442,670.045,21.641,470.031,20.568
129.453,-9.422,670.99,21.644,471.042,20.584
128.444,-9.4,671.974,21.657,472.021,20.609
127.437,-9.378,673.191,21.64,473.108,20.62
126.446,-9.357,673.962,21.649,474.076,20.639
125.431,-9.336,674.954,21.653,475.085,20.651
124.426,-9.313,675.99,21.654,476.022,20.673
123.431,-9.294,677.01,21.653,477.036,20.689
122.425,-9.274,677.985,21.661,478.022,20.705
121.426,-9.256,679.081,21.656,478.995,20.724
120.421,-9.238,679.998,21.664,479.986,20.752
119.416,-9.22,681.052,21.657,481.139,20.753
118.427,-9.205,681.912,21.666,482.006,20.777
117.424,-9.189,682.943,21.666,483.012,20.795
116.445,-9.176,683.92,21.673,484.042,20.814
115.44,-9.161,685.003,21.672,485.075,20.829
114.439,-9.147,686.016,21.671,486.066,20.851
113.441,-9.134,686.965,21.674,487.135,20.86
112.433,-9.121,687.92,21.686,488.077,20.881
111.437,-9.108,689.132,21.673,489.108,20.891
110.454,-9.099,689.978,21.683,490.01,20.913
109.437,-9.088,691.049,21.688,491.027,20.929
108.434,-9.078,692.172,21.684,491.999,20.95
107.437,-9.067,693.122,21.682,493.05,20.965
106.439,-9.057,693.995,21.688,494.068,20.977
105.441,-9.048,695,21.687,495.014,20.994
104.44,-9.037,695.946,21.696,495.975,21.021
103.457,-9.028,697.056,21.689,497.112,21.023
102.459,-9.02,697.979,21.696,498.001,21.048
101.448,-9.01,699.025,21.692,499.047,21.067
100.446,-9.002,699.956,21.616,500.125,21.077
99.445,-8.885,699.162,21.592,501.087,21.09
100.277,-8.838,698.112,21.583,502.02,21.109
101.279,-8.801,697.202,21.563,503.021,21.122
102.285,-8.768,696.091,21.559,504.001,21.145
103.283,-8.739,695.147,21.547,505.084,21.153
104.266,-8.709,694.139,21.543,506.04,21.173
105.268,-8.682,693.259,21.533,507.092,21.183
106.265,-8.655,692.32,21.518,508.056,21.202
107.263,-8.629,691.206,21.508,509.097,21.215
108.26,-8.605,690.114,21.511,510.127,21.228
109.261,-8.581,689.27,21.489,511.12,21.243
110.278,-8.559,688.071,21.489,512.139,21.265
111.257,-8.535,687.094,21.483,513.333,21.257
112.264,-8.513,686.169,21.473,514.132,21.276
113.273,-8.49,685.154,21.463,515.099,21.288
114.271,-8.469,684.065,21.46,516.096,21.301
115.265,-8.446,683.087,21.449,517.09,21.309
116.267,-8.426,682.054,21.448,518.049,21.324
117.252,-8.404,681.196,21.433,519.083,21.33
118.253,-8.384,680.138,21.43,520.038,21.344
119.246,-8.362,679.225,21.414,521.081,21.345
120.245,-8.341,678.134,21.41,521.997,21.361
121.25,-8.32,677.158,21.401,523.029,21.367
122.254,-8.3,676.131,21.395,524.013,21.38
123.258,-8.28,675.097,21.389,525.087,21.385
124.248,-8.259,674.083,21.394,526.084,21.387
125.257,-8.237,673.328,21.37,527.01,21.394
126.269,-8.219,672.126,21.372,527.944,21.411
127.256,-8.197,671.132,21.368,529.075,21.405
128.261,-8.175,670.182,21.363,529.943,21.419
129.285,-8.157,669.239,21.355,530.966,21.426
130.256,-8.136,668.223,21.355,532.028,21.429
131.249,-8.115,667.335,21.344,533.023,21.431
132.247,-8.095,666.293,21.342,533.971,21.441
133.242,-8.074,665.339,21.328,534.997,21.443
134.246,-8.054,664.185,21.328,535.982,21.454
135.248,-8.033,663.191,21.32,537.098,21.453
136.254,-8.013,662.138,21.319,538.063,21.459
137.251,-7.993,661.203,21.311,539.093,21.459
138.248,-7.972,660.215,21.301,540.008,21.466
139.261,-7.952,659.126,21.296,541.015,21.468
140.252,-7.931,658.069,21.3,541.987,21.471
141.262,-7.911,657.251,21.28,542.951,21.475
142.257,-7.892,656.088,21.281,543.927,21.489
143.233,-7.87,655.135,21.278,545.105,21.475
144.226,-7.848,654.228,21.269,545.937,21.486
145.243,-7.827,653.24,21.259,546.931,21.49
146.239,-7.805,652.13,21.257,547.966,21.493
147.242,-7.783,651.144,21.249,548.99,21.494
148.254,-7.762,650.086,21.251,549.971,21.502
149.254,-7.74,649.196,21.24,551.054,21.497
150.256,-7.717,648.125,21.239,551.978,21.505
151.253,-7.695,647.175,21.23,553.033,21.5
152.25,-7.67,646.122,21.23,553.938,21.509
153.275,-7.648,645.169,21.223,554.961,21.509
154.273,-7.626,644.178,21.217,555.934,21.516
155.272,-7.604,643.167,21.213,557.004,21.516
156.251,-7.58,642.182,21.217,558.034,21.514
157.257,-7.555,641.458,21.19,558.983,21.517
158.258,-7.531,640.232,21.19,559.959,21.53
159.254,-7.507,639.208,21.184,561.128,21.52
160.245,-7.479,638.208,21.178,562.017,21.529
161.266,-7.457,637.203,21.168,563.079,21.534
162.25,-7.43,636.15,21.166,564.177,21.53
163.248,-7.403,635.208,21.155,565.138,21.528
164.244,-7.376,634.157,21.155,566.034,21.533
165.251,-7.348,633.232,21.143,567.031,21.533
166.265,-7.32,632.13,21.144,567.981,21.541
167.268,-7.295,631.17,21.136,569.065,21.535
168.245,-7.264,630.163,21.136,569.987,21.541
169.247,-7.237,629.269,21.131,571.025,21.539
170.229,-7.205,628.324,21.12,571.965,21.545
171.234,-7.175,627.242,21.114,572.993,21.546
172.23,-7.143,626.174,21.119,573.991,21.547
173.236,-7.108,625.339,21.1,574.978,21.549
174.258,-7.08,624.179,21.102,575.98,21.561
175.235,-7.045,623.226,21.1,577.195,21.544
176.232,-7.006,622.304,21.093,577.97,21.553
177.264,-6.976,621.312,21.085,578.953,21.556
178.253,-6.94,620.242,21.085,579.959,21.557
179.256,-6.901,619.291,21.078,580.975,21.556
180.273,-6.869,618.274,21.081,581.934,21.562
181.256,-6.832,617.416,21.069,583.004,21.56
182.238,-6.792,616.387,21.069,583.959,21.566
183.236,-6.751,615.48,21.056,585.035,21.562
184.232,-6.707,614.376,21.053,585.954,21.569
185.248,-6.668,613.363,21.048,587.014,21.568
186.236,-6.622,612.323,21.043,588.014,21.574
187.245,-6.58,611.269,21.038,589.112,21.572
188.236,-6.533,610.235,21.044,590.128,21.571
189.243,-6.484,609.433,21.02,591.045,21.571
190.254,-6.44,608.224,21.021,591.971,21.581
191.246,-6.391,607.205,21.018,593.113,21.571
192.243,-6.332,606.233,21.011,593.952,21.579
193.297,-6.298,605.234,21.005,594.974,21.583
194.24,-6.24,604.208,21.005,596.045,21.581
195.232,-6.185,603.292,20.996,597.038,21.579
196.236,-6.128,602.255,20.994,597.961,21.585
197.248,-6.072,601.295,20.981,598.998,21.583
198.237,-6.011,600.171,20.981,599.972,21.592
199.252,-5.953,599.19,20.972,601.095,21.587
200.253,-5.888,598.158,20.968,602.06,21.592
201.266,-5.829,597.223,20.959,603.098,21.588
202.256,-5.76,596.237,20.947,604.022,21.594
203.275,-5.693,595.178,20.941,605.048,21.593
204.279,-5.619,594.13,20.947,606.038,21.594
205.301,-5.552,593.302,20.929,607.013,21.598
206.295,-5.49,592.162,20.931,608.002,21.611
207.262,-5.418,591.225,20.926,609.235,21.594
208.238,-5.33,590.319,20.914,610.048,21.602
209.27,-5.266,589.315,20.901,611.069,21.605
210.229,-5.18,588.209,20.894,612.123,21.607
211.236,-5.094,587.209,20.879,613.166,21.606
212.246,-5.008,586.147,20.877,614.165,21.612
213.25,-4.924,585.232,20.858,615.277,21.607
214.235,-4.834,584.159,20.85,616.201,21.612
215.232,-4.743,583.195,20.835,617.231,21.605
216.225,-4.638,582.131,20.829,618.085,21.612
217.253,-4.544,581.16,20.82,619.099,21.611
218.249,-4.447,580.159,20.813,620.048,21.618
219.237,-4.354,579.136,20.808,621.108,21.617
220.21,-4.24,578.141,20.813,622.116,21.615
221.213,-4.129,577.377,20.787,623.038,21.616
222.216,-4.023,576.181,20.785,623.975,21.627
223.201,-3.907,575.168,20.772,625.144,21.615
224.194,-3.765,574.185,20.761,625.988,21.624
225.25,-3.674,573.192,20.753,627.033,21.628
226.211,-3.545,572.154,20.751,628.115,21.624
227.208,-3.415,571.218,20.738,629.077,21.622
228.211,-3.276,570.185,20.736,629.967,21.627
229.226,-3.137,569.246,20.722,630.976,21.627
230.232,-2.99,568.169,20.718,631.928,21.634
231.252,-2.865,567.223,20.702,633.029,21.629
232.226,-2.71,566.215,20.678,633.96,21.636
233.234,-2.577,565.32,20.648,635.01,21.632
234.195,-2.408,564.374,20.616,635.948,21.638
235.207,-2.257,563.282,20.593,636.997,21.638
236.194,-2.081,562.205,20.586,638.005,21.639
237.214,-1.91,561.32,20.559,638.998,21.641
238.225,-1.757,560.158,20.558,640.009,21.652
239.199,-1.582,559.172,20.558,641.269,21.635
240.187,-1.369,558.226,20.553,642.009,21.643
241.236,-1.22,557.204,20.547,642.968,21.646
242.196,-1.012,556.129,20.547,643.977,21.647
243.219,-0.808,555.153,20.543,644.977,21.646
244.243,-0.637,554.116,20.549,645.919,21.652
245.213,-0.446,553.225,20.538,646.979,21.649
246.19,-0.24,552.174,20.539,647.923,21.656
247.186,-0.032,551.246,20.528,649.006,21.65
248.176,0.205,550.173,20.526,649.887,21.658
249.204,0.413,549.19,20.52,650.938,21.657
250.195,0.652,548.164,20.514,651.927,21.664
251.215,0.862,547.128,20.509,653.038,21.661
252.196,1.109,546.12,20.514,654.037,21.659
253.213,1.352,545.303,20.494,654.952,21.661
254.223,1.586,544.14,20.496,655.88,21.671
255.222,1.844,543.141,20.495,657.057,21.66
256.231,2.159,542.172,20.491,657.876,21.669
257.309,2.323,541.198,20.486,658.928,21.672
258.231,2.586,540.19,20.487,660.011,21.671
259.21,2.857,539.274,20.479,661.019,21.669
260.216,3.127,538.255,20.479,661.937,21.675
261.213,3.386,537.291,20.467,662.987,21.674
262.198,3.676,536.172,20.468,663.973,21.682
263.212,3.934,535.187,20.452,665.125,21.677
264.194,4.24,534.162,20.447,666.085,21.681
265.217,4.484,533.21,20.439,667.141,21.677
266.179,4.801,532.218,20.431,668.031,21.683
267.197,5.085,531.164,20.427,669.032,21.682
268.193,5.41,530.117,20.435,669.994,21.682
269.226,5.694,529.265,20.418,670.944,21.684
270.226,5.953,528.143,20.423,671.908,21.696
271.183,6.234,527.185,20.422,673.128,21.68
272.153,6.613,526.269,20.416,673.909,21.689
273.211,6.841,525.284,20.407,674.895,21.693
274.158,7.18,524.205,20.407,675.931,21.694
275.162,7.519,523.223,20.399,676.957,21.694
276.193,7.818,522.178,20.403,677.935,21.7
277.191,8.11,521.276,20.391,679.025,21.695
278.179,8.437,520.225,20.391,679.944,21.702
279.187,8.734,519.265,20.382,681.005,21.695
280.178,9.109,518.227,20.381,681.858,21.702
281.232,9.381,517.273,20.376,682.894,21.701
282.22,9.697,516.289,20.371,683.86,21.708
283.225,9.956,515.285,20.367,684.947,21.708
284.187,10.282,514.302,20.375,685.977,21.705
285.191,10.588,513.525,20.35,686.904,21.707
286.191,10.864,512.344,20.35,687.863,21.719
287.17,11.17,511.3,20.348,689.077,21.707
288.16,11.58,510.299,20.342,689.926,21.718
289.24,11.724,509.28,20.335,691.007,21.721
290.176,12.033,508.238,20.335,692.118,21.716
291.171,12.337,507.277,20.325,693.079,21.714
292.185,12.636,506.223,20.326,693.945,21.72
293.202,12.9,505.271,20.312,694.955,21.718
294.198,13.224,504.183,20.314,695.887,21.727
295.235,13.418,503.213,20.306,697.009,21.721
296.191,13.722,502.195,20.306,697.92,21.728
297.213,13.916,501.26,20.301,698.967,21.724
298.169,14.218,500.312,20.289,699.904,21.73
299.187,14.445,499.239,20.282,700.949,21.731
300.176,14.763,498.181,20.287,701.954,21.731
301.216,15.011,497.292,20.267,702.942,21.734
302.234,15.197,496.163,20.27,703.955,21.746
303.206,15.407,495.189,20.266,705.232,21.727
304.19,15.726,494.244,20.257,705.958,21.737
305.27,15.826,493.238,20.248,706.944,21.74
306.224,16.084,492.189,20.247,707.964,21.741
307.264,16.287,491.214,20.237,708.992,21.74
308.301,16.401,490.191,20.238,709.944,21.747
309.274,16.516,489.291,20.225,711.046,21.745
310.228,16.682,488.256,20.224,712.007,21.752
311.22,16.813,487.316,20.21,713.108,21.745
312.186,17.025,486.253,20.206,714.011,21.754
313.225,17.146,485.257,20.198,715.085,21.753
314.195,17.343,484.229,20.189,716.091,21.761
315.217,17.466,483.193,20.182,717.233,21.758
316.181,17.649,482.178,20.186,718.257,21.754
317.187,17.828,481.324,20.16,719.147,21.756
318.197,17.982,480.183,20.161,720.042,21.768
319.184,18.164,479.169,20.155,721.208,21.753
320.187,18.435,478.193,20.147,721.989,21.764
321.285,18.455,477.213,20.138,723.016,21.768
322.173,18.639,476.198,20.135,724.085,21.766
323.154,18.808,475.257,20.124,725.065,21.764
324.16,18.962,474.255,20.12,725.959,21.771
325.165,19.081,473.296,20.102,726.989,21.77
326.149,19.241,472.213,20.1,727.942,21.779
327.177,19.345,471.228,20.089,729.092,21.772
328.166,19.49,470.21,20.086,730.024,21.778
329.198,19.546,469.262,20.075,731.065,21.774
330.151,19.687,468.279,20.061,731.961,21.781
331.185,19.772,467.242,20.053,732.986,21.78
332.183,19.9,466.214,20.056,733.948,21.781
333.234,19.966,465.34,20.031,734.906,21.783
334.238,19.993,464.251,20.03,735.886,21.798
335.185,20.054,463.296,20.025,737.154,21.78
336.156,20.186,462.377,20.01,737.913,21.791
337.219,20.171,461.379,19.993,738.922,21.794
338.142,20.258,460.296,19.986,739.982,21.796
339.151,20.331,459.291,19.972,741.021,21.796
340.178,20.371,458.246,19.97,742.007,21.805
341.18,20.388,457.306,19.951,743.137,21.798
342.144,20.449,456.252,19.945,744.041,21.806
343.158,20.479,455.269,19.928,745.103,21.798
344.15,20.555,454.226,19.922,745.93,21.808
345.207,20.561,453.246,19.909,746.952,21.807
346.191,20.594,452.238,19.896,747.903,21.815
347.199,20.592,451.226,19.886,748.986,21.816
348.146,20.635,450.228,19.891,749.998,21.815
349.164,20.657,449.402,19.854,750.922,21.818
350.16,20.67,448.267,19.847,751.865,21.833
351.146,20.694,447.241,19.839,753.081,21.818
352.145,20.774,446.256,19.824,753.889,21.832
353.248,20.716,445.252,19.809,754.969,21.837
354.167,20.753,444.227,19.803,756.092,21.833
355.17,20.781,443.279,19.783,757.048,21.83
356.201,20.799,442.245,19.777,757.927,21.838
357.224,20.805,441.299,19.752,758.947,21.837
358.225,20.836,440.234,19.745,759.898,21.848
359.278,20.815,439.269,19.729,761.044,21.84
360.241,20.834,438.275,19.722,761.966,21.848
361.254,20.805,437.342,19.707,763.044,21.844
362.189,20.827,436.386,19.681,763.977,21.852
363.19,20.825,435.32,19.663,765.045,21.851
364.173,20.85,434.271,19.661,766.066,21.851
365.208,20.851,433.366,19.626,767.069,21.855
366.219,20.836,432.257,19.619,768.101,21.869
367.178,20.835,431.269,19.607,769.429,21.844
368.146,20.879,430.31,19.586,770.112,21.855
369.236,20.854,429.312,19.564,771.066,21.858
370.163,20.885,428.262,19.552,772.075,21.859
371.19,20.903,427.28,19.531,773.066,21.858
372.241,20.882,426.263,19.522,773.999,21.865
373.21,20.866,425.336,19.496,775.066,21.86
374.155,20.876,424.313,19.486,775.998,21.868
375.166,20.867,423.369,19.456,777.091,21.86
376.137,20.888,422.322,19.441,777.938,21.87
377.198,20.865,421.341,19.418,779.01,21.868
378.163,20.876,420.326,19.397,779.998,21.875
379.193,20.858,419.319,19.377,781.117,21.872
