voltage1,corriente1,voltage2,corriente2,voltage3,corriente3
388.111,4.682,410.37,4.529,789.908,15.272
389.11,4.681,409.39,4.52,790.974,15.272
390.093,4.68,408.306,4.518,791.951,15.33
391.118,4.677,407.297,4.512,793.142,15.3
392.097,4.677,406.268,4.509,794.092,15.335
393.139,4.673,405.295,4.503,795.148,15.311
394.084,4.673,404.3,4.496,796.02,15.349
395.112,4.671,403.249,4.491,797.042,15.35
396.112,4.671,402.206,4.492,797.999,15.363
397.175,4.668,401.303,4.478,798.956,15.379
398.178,4.665,400.213,4.478,799.933,15.461
399.125,4.664,399.242,4.473,801.224,15.368
400.09,4.668,398.291,4.466,801.946,15.43
401.192,4.659,397.293,4.456,802.963,15.454
402.097,4.662,396.234,4.452,804.016,15.467
403.129,4.661,395.236,4.443,805.056,15.469
404.182,4.658,394.199,4.441,806.033,15.515
405.187,4.656,393.256,4.43,807.163,15.489
406.152,4.657,392.217,4.426,808.076,15.535
407.181,4.654,391.244,4.417,809.172,15.5
408.174,4.655,390.21,4.412,810.003,15.554
409.267,4.651,389.228,4.404,811.057,15.553
410.253,4.65,388.226,4.396,812.026,15.598
411.266,4.647,387.224,4.39,813.152,15.601
412.197,4.647,386.236,4.391,814.19,15.597
413.199,4.646,385.382,4.368,815.125,15.611
414.176,4.644,384.259,4.364,816.089,15.689
415.143,4.642,383.242,4.356,817.364,15.624
416.122,4.647,382.24,4.347,818.176,15.689
417.247,4.639,381.23,4.337,819.292,15.72
418.12,4.641,380.202,4.331,820.448,15.694
419.11,4.641,379.23,4.318,821.385,15.686
420.13,4.64,378.198,4.312,822.225,15.725
421.14,4.638,377.233,4.296,823.207,15.723
422.13,4.638,376.172,4.291,824.109,15.778
423.18,4.634,375.194,4.28,825.236,15.753
424.12,4.635,374.192,4.273,826.112,15.793
425.146,4.631,373.238,4.264,827.159,15.787
426.069,4.633,372.282,4.246,828.058,15.824
427.082,4.63,371.232,4.234,829.097,15.832
428.053,4.632,370.197,4.232,830.079,15.846
429.112,4.63,369.279,4.207,831.044,15.866
430.123,4.627,368.187,4.202,832.057,15.944
431.082,4.626,367.204,4.193,833.366,15.848
432.049,4.63,366.261,4.174,834.011,15.904
433.171,4.623,365.245,4.159,834.991,15.93
434.084,4.626,364.213,4.149,836.003,15.947
435.125,4.626,363.238,4.132,837.018,15.951
436.188,4.622,362.226,4.124,837.938,15.995
437.152,4.62,361.289,4.102,839.033,15.987
438.075,4.621,360.273,4.092,839.969,16.032
439.078,4.619,359.315,4.068,841.078,16.005
440.042,4.622,358.269,4.055,841.928,16.058
441.102,4.616,357.267,4.035,843.019,16.064
442.049,4.618,356.235,4.017,844.005,16.108
443.074,4.617,355.218,3.999,845.148,16.108
444.03,4.617,354.202,3.993,846.164,16.099
445.049,4.617,353.294,3.954,847.036,16.11
446.058,4.614,352.193,3.943,847.916,16.182
447.04,4.615,351.189,3.924,849.127,16.126
448.053,4.619,350.201,3.904,849.861,16.183
449.209,4.608,349.211,3.878,850.905,16.217
450.034,4.612,348.194,3.864,852.003,16.22
451.014,4.612,347.233,3.837,852.983,16.217
452.036,4.612,346.236,3.815,853.859,16.258
453.043,4.61,345.26,3.777,854.906,16.26
454.019,4.61,344.197,3.76,855.851,16.319
455.068,4.608,343.202,3.731,857.037,16.302
456.041,4.61,342.195,3.708,857.963,16.337
457.103,4.606,341.22,3.681,859.018,16.327
458.033,4.608,340.233,3.647,859.897,16.363
459.084,4.606,339.207,3.617,860.927,16.372
460.086,4.608,338.186,3.605,861.903,16.387
461.161,4.605,337.263,3.549,862.854,16.407
462.17,4.602,336.201,3.531,863.845,16.481
463.097,4.603,335.228,3.507,865.175,16.413
464.042,4.606,334.285,3.464,865.88,16.466
465.147,4.598,333.283,3.417,866.9,16.494
466.017,4.601,332.237,3.39,867.972,16.514
467.026,4.602,331.233,3.346,869.036,16.521
468.069,4.6,330.21,3.322,870.015,16.568
469.058,4.598,329.252,3.27,871.169,16.549
469.997,4.599,328.219,3.236,872.066,16.589
471.012,4.598,327.228,3.181,873.126,16.561
471.991,4.6,326.204,3.148,873.909,16.608
473.074,4.596,325.219,3.099,874.935,16.614
474.045,4.597,324.219,3.05,875.866,16.655
475.058,4.595,323.209,3.005,876.96,16.663
475.987,4.596,322.214,2.994,877.964,16.663
477.003,4.596,321.34,2.882,878.85,16.678
477.997,4.594,320.247,2.839,879.773,16.748
478.971,4.594,319.243,2.787,881.028,16.701
479.959,4.598,318.249,2.725,881.791,16.755
481.116,4.589,317.249,2.66,882.874,16.787
481.969,4.592,316.233,2.616,884.008,16.779
482.981,4.593,315.272,2.538,884.95,16.777
484.013,4.592,314.25,2.492,885.793,16.815
485.04,4.59,313.286,2.398,886.818,16.817
486.036,4.592,312.245,2.351,887.735,16.869
487.111,4.588,311.267,2.278,888.896,16.852
488.048,4.59,310.279,2.226,889.792,16.891
489.081,4.586,309.32,2.157,890.869,16.886
489.98,4.588,308.362,2.044,891.788,16.922
490.999,4.587,307.316,1.96,892.86,16.931
491.968,4.589,306.284,1.914,893.865,16.947
493.023,4.587,305.327,1.771,894.865,16.965
494.027,4.584,304.25,1.723,895.894,17.036
494.977,4.584,303.258,1.652,897.264,16.955
495.94,4.588,302.285,1.538,897.887,17
497.078,4.582,301.265,1.433,898.852,17.022
497.965,4.586,300.236,1.359,899.865,17.035
499.022,4.587,299.248,1.246,900.857,17.038
500.093,4.529,298.225,1.177,901.775,17.077
499.136,4.521,297.268,1.041,902.879,17.069
498.075,4.52,296.251,0.97,903.799,17.11
497.187,4.507,295.285,0.829,904.916,17.087
496.065,4.508,294.257,0.732,905.745,17.13
495.091,4.505,293.263,0.604,906.835,17.132
494.143,4.499,292.249,0.485,907.807,17.169
493.136,4.494,291.229,0.375,908.965,17.169
492.087,4.491,290.229,0.318,909.984,17.163
491.112,4.487,289.307,0.103,910.87,17.171
490.091,4.487,288.228,0.013,911.771,17.23
489.19,4.479,287.225,-0.092,913.024,17.183
488.167,4.479,286.25,-0.225,913.777,17.23
487.223,4.472,285.253,-0.363,914.847,17.253
486.154,4.47,284.25,-0.473,915.979,17.252
485.158,4.465,283.285,-0.63,916.978,17.247
484.137,4.462,282.29,-0.756,917.869,17.282
483.092,4.458,281.301,-0.943,918.962,17.28
482.078,4.46,280.252,-1.062,919.935,17.324
481.233,4.447,279.246,-1.218,921.162,17.305
480.077,4.449,278.237,-1.327,922.101,17.33
479.078,4.446,277.256,-1.496,923.182,17.311
478.101,4.442,276.255,-1.715,924.018,17.335
477.119,4.438,275.24,-1.863,925.023,17.337
476.107,4.436,274.223,-1.985,925.965,17.344
475.172,4.431,273.275,-2.232,926.884,17.356
474.164,4.43,272.225,-2.329,927.834,17.411
473.202,4.42,271.242,-2.458,929.147,17.349
472.108,4.42,270.275,-2.629,929.806,17.388
471.125,4.415,269.286,-2.836,930.8,17.407
470.108,4.414,268.256,-2.955,931.846,17.418
469.168,4.411,267.264,-3.143,932.879,17.42
468.194,4.405,266.248,-3.257,933.83,17.454
467.152,4.401,265.28,-3.456,934.96,17.435
466.126,4.403,264.261,-3.592,935.838,17.467
465.259,4.393,263.273,-3.783,936.929,17.444
464.166,4.394,262.261,-3.93,937.717,17.479
463.211,4.391,261.271,-4.099,938.765,17.478
462.292,4.386,260.273,-4.251,939.703,17.511
461.28,4.38,259.276,-4.398,940.836,17.513
460.204,4.378,258.288,-4.454,941.845,17.51
459.203,4.373,257.384,-4.778,942.747,17.52
458.151,4.373,256.299,-4.893,943.687,17.571
457.214,4.366,255.295,-5.029,944.981,17.529
456.163,4.365,254.304,-5.213,945.748,17.573
455.184,4.36,253.276,-5.366,946.857,17.594
454.138,4.359,252.265,-5.475,948.023,17.581
453.161,4.354,251.287,-5.66,948.952,17.573
452.153,4.35,250.262,-5.804,949.765,17.6
451.136,4.348,249.274,-6,950.781,17.593
450.141,4.349,248.25,-6.103,951.674,17.625
449.32,4.336,247.258,-6.231,952.835,17.608
448.175,4.337,246.266,-6.36,953.705,17.637
447.156,4.333,245.283,-6.478,954.785,17.629
446.173,4.33,244.313,-6.67,955.679,17.654
445.171,4.325,243.286,-6.8,956.734,17.656
444.143,4.325,242.274,-6.883,957.722,17.664
443.191,4.318,241.303,-7.074,958.709,17.675
442.162,4.317,240.258,-7.155,959.724,17.727
441.207,4.311,239.27,-7.227,961.11,17.664
440.156,4.31,238.309,-7.385,961.729,17.698
439.186,4.305,237.288,-7.502,962.696,17.713
438.188,4.303,236.273,-7.582,963.739,17.721
437.255,4.299,235.283,-7.697,964.758,17.719
436.302,4.292,234.277,-7.762,965.692,17.747
435.236,4.289,233.309,-7.896,966.817,17.738
434.196,4.29,232.3,-7.961,967.75,17.765
433.286,4.279,231.337,-8.088,968.895,17.747
432.167,4.279,230.32,-8.18,969.751,17.778
431.186,4.276,229.312,-8.271,970.856,17.777
430.242,4.271,228.304,-8.372,971.854,17.804
429.225,4.266,227.29,-8.445,973.042,17.802
428.172,4.264,226.284,-8.468,974.077,17.789
427.197,4.26,225.336,-8.609,974.92,17.794
426.181,4.26,224.291,-8.654,975.783,17.836
425.263,4.252,223.286,-8.699,977.022,17.794
424.238,4.251,222.303,-8.769,977.713,17.828
423.292,4.244,221.304,-8.841,978.75,17.844
422.248,4.243,220.293,-8.872,979.856,17.842
421.255,4.238,219.316,-8.932,980.827,17.835
420.248,4.234,218.337,-8.995,981.684,17.859
419.222,4.231,217.343,-9.067,982.732,17.858
418.232,4.232,216.316,-9.102,983.68,17.891
417.366,4.22,215.321,-9.148,984.887,17.874
416.245,4.22,214.324,-9.189,985.798,17.894
415.26,4.217,213.331,-9.235,986.861,17.884
414.295,4.214,212.337,-9.284,987.717,17.903
413.319,4.209,211.328,-9.323,988.753,17.903
412.318,4.208,210.325,-9.344,989.712,17.909
411.383,4.2,209.365,-9.42,990.665,17.917
410.37,4.198,208.33,-9.431,991.64,17.963
409.383,4.189,207.341,-9.445,993.016,17.91
408.297,4.188,206.38,-9.475,993.679,17.941
407.293,4.183,205.394,-9.526,994.703,17.955
406.271,4.181,204.362,-9.543,995.79,17.961
405.297,4.175,203.362,-9.58,996.857,17.961
404.301,4.169,202.342,-9.587,997.833,17.988
403.244,4.166,201.356,-9.622,999.006,17.971
402.212,4.166,200.341,-9.632,999.893,17.816
401.308,4.155,199.343,-9.659,999.117,17.734
400.21,4.155,198.332,-9.675,997.946,17.701
399.24,4.152,197.332,-9.693,996.957,17.654
398.293,4.145,196.328,-9.708,995.91,17.614
397.302,4.139,195.319,-9.722,994.823,17.58
396.234,4.136,194.323,-9.707,993.777,17.582
395.237,4.13,193.388,-9.759,993.128,17.498
394.209,4.129,192.342,-9.758,991.781,17.491
393.258,4.121,191.339,-9.769,990.776,17.465
392.215,4.119,190.343,-9.788,989.827,17.439
391.24,4.11,189.332,-9.801,988.87,17.406
390.206,4.108,188.323,-9.806,987.821,17.395
389.227,4.102,187.34,-9.825,986.977,17.354
388.225,4.097,186.331,-9.826,985.906,17.341
387.225,4.092,185.346,-9.845,985.018,17.292
386.233,4.093,184.322,-9.848,983.802,17.288
385.382,4.077,183.331,-9.855,982.864,17.254
384.256,4.076,182.336,-9.86,981.79,17.248
383.234,4.071,181.354,-9.869,980.941,17.218
382.239,4.066,180.37,-9.881,979.982,17.186
381.217,4.059,179.359,-9.891,978.883,17.163
380.195,4.056,178.344,-9.893,977.81,17.171
379.239,4.047,177.358,-9.91,977.126,17.11
378.201,4.044,176.327,-9.911,975.892,17.114
377.228,4.034,175.332,-9.911,975.018,17.098
376.172,4.031,174.351,-9.922,974.175,17.065
375.194,4.024,173.339,-9.928,973.154,17.029
374.187,4.021,172.321,-9.928,971.97,17.019
373.235,4.015,171.326,-9.935,970.961,16.991
372.277,4.004,170.323,-9.93,969.842,16.99
371.233,3.999,169.339,-9.935,969.011,16.949
370.192,3.997,168.335,-9.927,967.863,16.945
369.27,3.982,167.363,-9.93,966.931,16.911
368.194,3.98,166.354,-9.929,965.798,16.903
367.201,3.974,165.352,-9.928,964.855,16.879
366.256,3.964,164.342,-9.924,963.846,16.859
365.244,3.956,163.341,-9.921,962.803,16.84
364.215,3.951,162.352,-9.917,961.802,16.853
363.234,3.941,161.363,-9.919,961.209,16.783
362.222,3.938,160.348,-9.912,959.844,16.784
361.291,3.925,159.346,-9.907,958.81,16.769
360.279,3.918,158.365,-9.907,957.833,16.75
359.319,3.904,157.354,-9.902,956.845,16.727
358.266,3.899,156.354,-9.896,955.78,16.722
357.262,3.889,155.368,-9.893,954.888,16.693
356.242,3.88,154.378,-9.891,953.815,16.689
355.216,3.87,153.375,-9.889,952.948,16.652
354.201,3.868,152.363,-9.884,951.791,16.651
353.295,3.845,151.352,-9.879,950.883,16.627
352.19,3.84,150.352,-9.875,949.87,16.625
351.178,3.833,149.353,-9.872,949.046,16.602
350.209,3.82,148.354,-9.868,948.123,16.569
349.198,3.809,147.347,-9.864,946.974,16.552
348.192,3.802,146.342,-9.858,945.845,16.56
347.238,3.787,145.349,-9.855,945.089,16.509
346.232,3.776,144.34,-9.85,943.802,16.514
345.252,3.757,143.34,-9.845,942.85,16.501
344.193,3.75,142.356,-9.839,941.942,16.478
343.196,3.735,141.364,-9.835,940.942,16.453
342.191,3.725,140.356,-9.83,939.821,16.449
341.224,3.709,139.365,-9.827,938.869,16.426
340.237,3.691,138.352,-9.821,937.815,16.428
339.195,3.676,137.357,-9.818,937.025,16.395
338.187,3.671,136.355,-9.813,935.946,16.393
337.266,3.643,135.359,-9.81,935.069,16.361
336.202,3.636,134.357,-9.808,933.936,16.355
335.227,3.625,133.353,-9.803,932.983,16.335
334.29,3.603,132.354,-9.8,931.962,16.317
333.286,3.581,131.348,-9.796,930.911,16.304
332.234,3.568,130.363,-9.791,929.9,16.316
331.24,3.546,129.391,-9.792,929.257,16.258
330.209,3.536,128.375,-9.788,927.955,16.262
329.255,3.505,127.368,-9.782,926.98,16.252
328.212,3.492,126.387,-9.782,926.06,16.239
327.236,3.466,125.366,-9.777,925.134,16.217
326.21,3.446,124.368,-9.775,924.126,16.214
325.216,3.424,123.371,-9.772,923.283,16.185
324.222,3.402,122.365,-9.769,922.22,16.179
323.21,3.378,121.363,-9.767,921.28,16.144
322.215,3.373,120.357,-9.766,920.051,16.145
321.34,3.32,119.358,-9.763,919.07,16.124
320.252,3.301,118.368,-9.761,917.989,16.122
319.236,3.277,117.359,-9.757,917.085,16.103
318.258,3.246,116.383,-9.755,916.096,16.08
317.247,3.215,115.381,-9.752,914.966,16.067
316.24,3.195,114.388,-9.751,913.874,16.077
315.272,3.152,113.378,-9.748,913.131,16.031
314.249,3.13,112.374,-9.745,911.899,16.037
313.283,3.075,111.381,-9.743,910.964,16.028
312.25,3.054,110.388,-9.743,910.091,16.008
311.271,3.018,109.377,-9.74,909.087,15.982
310.275,2.994,108.37,-9.737,907.936,15.98
309.322,2.96,107.375,-9.735,906.952,15.96
308.362,2.903,106.376,-9.733,905.85,15.963
307.314,2.861,105.372,-9.731,905.022,15.933
306.286,2.843,104.382,-9.728,903.912,15.932
305.331,2.77,103.397,-9.727,902.987,15.907
304.248,2.744,102.404,-9.727,901.891,15.904
303.254,2.706,101.393,-9.726,900.969,15.887
302.283,2.648,100.386,-9.724,899.978,15.872
301.261,2.599,99.386,-9.722,898.96,15.862
300.238,2.556,98.391,-9.722,897.979,15.876
299.241,2.498,97.385,-9.721,897.368,15.816
298.226,2.46,96.38,-9.719,896.029,15.82
297.265,2.384,95.379,-9.719,894.978,15.81
296.25,2.34,94.395,-9.718,893.986,15.798
295.283,2.274,93.38,-9.717,892.979,15.779
294.262,2.216,92.375,-9.715,891.903,15.778
293.254,2.157,91.379,-9.711,890.984,15.754
292.249,2.096,90.404,-9.713,889.907,15.754
291.234,2.026,89.391,-9.713,889.012,15.724
290.222,1.995,88.392,-9.712,887.854,15.726
289.301,1.876,87.388,-9.711,886.924,15.709
288.224,1.82,86.405,-9.711,885.894,15.709
287.228,1.749,85.391,-9.71,885.045,15.693
286.252,1.666,84.389,-9.709,884.126,15.668
285.253,1.581,83.389,-9.707,882.997,15.657
284.246,1.517,82.402,-9.707,881.897,15.668
283.285,1.422,81.382,-9.707,881.145,15.623
282.289,1.34,80.39,-9.708,879.891,15.631
281.299,1.226,79.386,-9.705,878.954,15.623
280.248,1.16,78.4,-9.704,878.071,15.608
279.247,1.065,77.398,-9.703,877.083,15.588
278.244,0.977,76.403,-9.703,875.987,15.587
277.253,0.88,75.406,-9.703,875.048,15.571
276.265,0.752,74.406,-9.703,874.019,15.577
275.232,0.65,73.393,-9.701,873.241,15.549
274.215,0.582,72.411,-9.702,872.177,15.548
273.269,0.43,71.396,-9.702,871.287,15.52
272.224,0.353,70.404,-9.702,870.137,15.517
271.238,0.255,69.39,-9.701,869.143,15.503
270.28,0.124,68.392,-9.7,868.092,15.49
269.298,-0.037,67.393,-9.699,867.018,15.481
268.256,-0.139,66.403,-9.7,865.975,15.493
267.265,-0.29,65.407,-9.701,865.279,15.443
266.248,-0.38,64.42,-9.7,863.977,15.452
265.279,-0.535,63.417,-9.701,862.97,15.443
264.271,-0.652,62.419,-9.701,861.999,15.434
263.278,-0.792,61.409,-9.701,861.036,15.417
262.268,-0.916,60.413,-9.7,859.996,15.418
261.281,-1.052,59.411,-9.7,859.116,15.398
260.288,-1.194,58.406,-9.701,858.076,15.396
259.287,-1.314,57.396,-9.7,857.149,15.368
258.299,-1.395,56.404,-9.701,855.971,15.371
257.382,-1.655,55.393,-9.702,855.015,15.355
256.316,-1.788,54.409,-9.706,853.96,15.355
255.294,-1.925,53.389,-9.709,853.079,15.34
254.311,-2.084,52.399,-9.712,852.119,15.323
253.29,-2.247,51.403,-9.713,851.029,15.314
252.276,-2.362,50.415,-9.715,849.966,15.325
251.299,-2.559,49.393,-9.715,849.244,15.285
250.276,-2.703,48.409,-9.715,848.038,15.294
249.28,-2.893,47.41,-9.715,847.135,15.287
248.257,-3.053,46.417,-9.716,846.272,15.269
247.257,-3.199,45.394,-9.715,845.284,15.249
246.268,-3.348,44.405,-9.715,844.133,15.249
245.284,-3.495,43.404,-9.714,843.131,15.233
244.31,-3.703,42.404,-9.715,842.042,15.239
243.29,-3.869,41.383,-9.714,841.205,15.215
242.275,-3.973,40.401,-9.714,840.081,15.216
241.307,-4.201,39.406,-9.713,839.151,15.197
240.26,-4.324,38.433,-9.716,838.057,15.198
239.269,-4.469,37.418,-9.715,837.121,15.185
238.303,-4.667,36.416,-9.716,836.123,15.175
237.285,-4.848,35.421,-9.716,835.097,15.168
236.27,-4.991,34.424,-9.717,834.104,15.182
235.285,-5.172,33.393,-9.716,833.471,15.133
234.279,-5.296,32.414,-9.717,832.176,15.14
233.312,-5.498,31.411,-9.716,831.154,15.134
232.304,-5.616,30.423,-9.719,830.19,15.125
231.341,-5.796,29.397,-9.717,829.213,15.112
230.317,-5.951,28.403,-9.718,828.169,15.113
229.315,-6.108,27.395,-9.717,827.264,15.095
228.301,-6.242,26.411,-9.719,826.22,15.098
227.291,-6.384,25.4,-9.718,825.347,15.074
226.291,-6.464,24.419,-9.721,824.224,15.08
225.342,-6.69,23.41,-9.719,823.321,15.067
224.285,-6.808,22.433,-9.722,822.32,15.07
223.279,-6.905,21.405,-9.722,821.484,15.057
222.307,-7.049,20.403,-9.722,820.564,15.034
221.301,-7.191,19.415,-9.722,819.414,15.027
220.295,-7.292,18.426,-9.725,818.287,15.038
219.321,-7.414,17.382,-9.722,817.477,15.001
218.339,-7.541,16.417,-9.725,816.205,15.01
217.343,-7.704,15.398,-9.725,815.227,15.006
216.315,-7.823,14.404,-9.726,814.301,14.992
215.319,-7.933,13.414,-9.727,813.271,14.977
214.326,-8.021,12.42,-9.729,812.148,14.98
213.337,-8.121,11.425,-9.73,811.172,14.966
212.341,-8.245,10.425,-9.733,810.111,14.973
211.327,-8.341,9.401,-9.731,809.273,14.951
210.324,-8.398,8.42,-9.734,808.196,14.954
209.358,-8.533,7.398,-9.733,807.276,14.932
208.328,-8.599,6.417,-9.735,806.151,14.934
207.34,-8.653,5.401,-9.736,805.175,14.921
206.38,-8.74,4.396,-9.736,804.128,14.912
205.391,-8.851,3.4,-9.739,803.07,14.906
204.365,-8.929,2.401,-9.741,802.044,14.919
203.359,-9.015,1.374,-9.741,801.331,14.875
202.344,-9.075,0.403,-9.743,800.062,14.886
201.354,-9.151,-0.588,-9.744,799.072,14.88
200.344,-9.204,-1.572,-9.747,798.113,14.872
199.34,-9.273,-2.593,-9.747,797.155,14.861
198.332,-9.326,-3.581,-9.747,796.134,14.862
197.333,-9.378,-4.581,-9.749,795.261,14.844
196.325,-9.425,-5.579,-9.749,794.213,14.842
195.32,-9.473,-6.594,-9.745,793.265,14.819
194.322,-9.469,-7.571,-9.751,792.073,14.825
193.384,-9.559,-8.582,-9.753,791.095,14.812
192.342,-9.622,-9.571,-9.755,790.029,14.815
191.331,-9.647,-10.597,-9.754,789.119,14.803
190.354,-9.693,-11.579,-9.754,788.131,14.789
189.336,-9.734,-12.569,-9.755,787.026,14.783
188.329,-9.769,-13.545,-9.757,785.955,14.794
187.343,-9.83,-14.589,-9.756,785.177,14.76
186.336,-9.877,-15.553,-9.758,783.975,14.77
185.34,-9.942,-16.562,-9.758,783.05,14.764
184.329,-9.972,-17.558,-9.76,782.16,14.752
183.331,-9.986,-18.579,-9.76,781.166,14.736
182.335,-10.012,-19.563,-9.762,780.044,14.737
181.356,-10.046,-20.566,-9.762,779.058,14.724
180.382,-10.094,-21.556,-9.765,777.992,14.73
179.356,-10.121,-22.59,-9.764,777.138,14.708
178.348,-10.127,-23.58,-9.765,776.043,14.712
177.356,-10.151,-24.572,-9.763,775.117,14.694
176.333,-10.15,-25.544,-9.767,774.037,14.697
175.332,-10.148,-26.555,-9.767,773.105,14.686
174.356,-10.174,-27.555,-9.768,772.12,14.679
173.335,-10.188,-28.545,-9.768,771.113,14.673
172.325,-10.183,-29.536,-9.772,770.136,14.686
171.333,-10.192,-30.587,-9.77,769.479,14.641
170.327,-10.183,-31.549,-9.772,768.168,14.648
169.336,-10.189,-32.548,-9.773,767.119,14.643
168.342,-10.183,-33.541,-9.774,766.12,14.636
167.373,-10.196,-34.56,-9.774,765.096,14.625
166.359,-10.19,-35.555,-9.775,764.025,14.628
165.36,-10.198,-36.566,-9.774,763.097,14.614
164.348,-10.2,-37.536,-9.778,762.01,14.617
163.338,-10.195,-38.559,-9.776,761.099,14.597
162.342,-10.186,-39.524,-9.779,759.95,14.601
161.366,-10.192,-40.539,-9.779,759.003,14.591
160.343,-10.188,-41.518,-9.783,757.976,14.593
159.339,-10.175,-42.547,-9.783,757.084,14.583
158.362,-10.172,-43.558,-9.783,756.148,14.568
157.351,-10.164,-44.549,-9.783,755.029,14.561
156.353,-10.156,-45.53,-9.787,753.932,14.571
155.366,-10.152,-46.586,-9.784,753.135,14.542
154.377,-10.149,-47.546,-9.788,751.917,14.55
153.376,-10.146,-48.569,-9.788,750.955,14.545
152.362,-10.14,-49.568,-9.792,750.048,14.535
151.354,-10.13,-50.571,-9.791,749.044,14.524
150.357,-10.123,-51.54,-9.794,747.96,14.525
149.355,-10.117,-52.551,-9.795,747.003,14.515
148.354,-10.108,-53.54,-9.796,745.974,14.52
147.345,-10.102,-54.561,-9.795,745.147,14.502
146.334,-10.091,-55.544,-9.799,744.09,14.505
145.352,-10.087,-56.563,-9.796,743.182,14.487
144.337,-10.076,-57.529,-9.799,742.064,14.49
143.341,-10.066,-58.548,-9.799,741.078,14.48
142.362,-10.06,-59.547,-9.8,740.04,14.474
141.366,-10.055,-60.539,-9.802,738.984,14.469
140.361,-10.045,-61.536,-9.805,737.952,14.48
139.367,-10.039,-62.582,-9.802,737.208,14.448
138.354,-10.033,-63.523,-9.806,735.96,14.454
137.359,-10.026,-64.521,-9.806,734.96,14.45
136.359,-10.019,-65.505,-9.808,733.999,14.444
135.352,-10.012,-66.525,-9.809,733.028,14.434
134.359,-10.007,-67.519,-9.812,732.007,14.436
133.348,-10,-68.525,-9.813,731.112,14.424
132.356,-9.994,-69.527,-9.816,730.086,14.423
131.354,-9.986,-70.556,-9.815,729.153,14.404
130.363,-9.977,-71.515,-9.818,727.998,14.408
129.393,-9.976,-72.541,-9.817,727.05,14.399
128.377,-9.969,-73.523,-9.821,726.002,14.401
127.371,-9.961,-74.566,-9.821,725.109,14.391
126.386,-9.958,-75.557,-9.822,724.142,14.38
125.365,-9.952,-76.526,-9.824,723.072,14.376
124.365,-9.944,-77.497,-9.829,722.031,14.384
123.368,-9.94,-78.558,-9.825,721.26,14.36
122.363,-9.933,-79.501,-9.829,720.105,14.366
121.364,-9.928,-80.511,-9.83,719.185,14.363
120.362,-9.923,-81.517,-9.832,718.311,14.351
119.356,-9.917,-82.535,-9.832,717.296,14.338
118.363,-9.913,-83.512,-9.834,716.162,14.338
117.363,-9.906,-84.516,-9.835,715.154,14.329
116.391,-9.903,-85.505,-9.839,714.057,14.332
115.383,-9.899,-86.553,-9.837,713.171,14.316
114.388,-9.894,-87.529,-9.84,712.062,14.319
113.385,-9.892,-88.53,-9.84,711.104,14.305
112.38,-9.888,-89.495,-9.844,710.005,14.306
111.382,-9.881,-90.514,-9.845,709.049,14.299
110.399,-9.88,-91.511,-9.847,708.034,14.292
109.378,-9.876,-92.506,-9.849,707.003,14.288
108.377,-9.873,-93.492,-9.854,706.002,14.297
107.382,-9.867,-94.577,-9.849,705.285,14.262
106.386,-9.865,-95.512,-9.855,704.019,14.269
105.377,-9.861,-96.517,-9.855,703.001,14.264
104.389,-9.857,-97.519,-9.858,702.01,14.258
103.401,-9.855,-98.547,-9.857,701.012,14.249
102.407,-9.851,-99.548,-9.862,699.961,14.25
101.395,-9.849,-100.578,-9.77,699.031,14.238
100.386,0,-99.66,-9.756,697.979,14.24
,,-98.668,-9.744,697.068,14.223
,,-97.637,-9.736,695.947,14.226
,,-96.639,-9.726,695.005,14.216
,,-95.623,-9.724,693.995,14.218
,,-94.694,-9.711,693.117,14.209
,,-93.613,-9.708,692.182,14.195
,,-92.619,-9.703,691.073,14.189
,,-91.629,-9.697,689.974,14.197
,,-90.632,-9.69,689.14,14.173
,,-89.617,-9.687,687.931,14.18
,,-88.653,-9.681,686.962,14.175
,,-87.649,-9.678,686.03,14.165
,,-86.674,-9.67,685.016,14.157
,,-85.628,-9.668,683.934,14.157
,,-84.634,-9.663,682.963,14.147
,,-83.628,-9.66,681.915,14.153
,,-82.642,-9.654,681.067,14.139
,,-81.631,-9.65,680.014,14.139
,,-80.628,-9.646,679.095,14.124
,,-79.621,-9.646,678.003,14.124
,,-78.679,-9.638,677.03,14.116
,,-77.621,-9.638,676.009,14.109
,,-76.645,-9.635,674.97,14.105
,,-75.674,-9.631,673.956,14.113
,,-74.689,-9.624,673.205,14.083
,,-73.645,-9.624,671.995,14.088
,,-72.66,-9.618,671.002,14.085
,,-71.633,-9.617,670.065,14.08
,,-70.662,-9.611,669.101,14.071
,,-69.64,-9.609,668.088,14.073
,,-68.646,-9.604,667.207,14.059
,,-67.63,-9.602,666.16,14.058
,,-66.644,-9.597,665.201,14.042
,,-65.63,-9.595,664.052,14.044
,,-64.639,-9.592,663.059,14.036
,,-63.639,-9.591,662.009,14.035
,,-62.699,-9.583,661.08,14.028
,,-61.658,-9.582,660.085,14.017
,,-60.655,-9.579,658.995,14.013
,,-59.666,-9.577,657.942,14.022
,,-58.67,-9.572,657.126,13.996
,,-57.644,-9.571,655.952,14.003
,,-56.674,-9.566,655.005,14.001
,,-55.65,-9.565,654.097,13.989
,,-54.684,-9.558,653.103,13.978
,,-53.65,-9.556,652.003,13.979
,,-52.666,-9.553,651.012,13.97
,,-51.664,-9.551,649.956,13.973
,,-50.684,-9.546,649.067,13.959
,,-49.685,-9.543,647.997,13.96
